targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
2221300,3221300,-1,NA,dulaglutide ot2 older-age,dapagliflozin ot2 older-age
2221010,3221010,-1,NA,dulaglutide ot2 female,dapagliflozin ot2 female
2221020,3221020,-1,NA,dulaglutide ot2 male,dapagliflozin ot2 male
2221001,3221001,-1,NA,dulaglutide ot2 with-obe,dapagliflozin ot2 with-obe
2212000,3212000,-1,NA,dulaglutide main no-met,dapagliflozin main no-met
2212100,3212100,-1,NA,dulaglutide no-met younger-age,dapagliflozin no-met younger-age
2212300,3212300,-1,NA,dulaglutide no-met older-age,dapagliflozin no-met older-age
2212010,3212010,-1,NA,dulaglutide no-met female,dapagliflozin no-met female
2212020,3212020,-1,NA,dulaglutide no-met male,dapagliflozin no-met male
2212001,3212001,-1,NA,dulaglutide no-met with-obe,dapagliflozin no-met with-obe
2222000,3222000,-1,NA,dulaglutide main ot2 no-met,dapagliflozin main ot2 no-met
2222100,3222100,-1,NA,dulaglutide ot2 no-met younger-age,dapagliflozin ot2 no-met younger-age
2222300,3222300,-1,NA,dulaglutide ot2 no-met older-age,dapagliflozin ot2 no-met older-age
2222010,3222010,-1,NA,dulaglutide ot2 no-met female,dapagliflozin ot2 no-met female
2222020,3222020,-1,NA,dulaglutide ot2 no-met male,dapagliflozin ot2 no-met male
2222001,3222001,-1,NA,dulaglutide ot2 no-met with-obe,dapagliflozin ot2 no-met with-obe
2211000,3311000,-1,NA,dulaglutide main,empagliflozin main
2211100,3311100,-1,NA,dulaglutide younger-age,empagliflozin younger-age
2211300,3311300,-1,NA,dulaglutide older-age,empagliflozin older-age
2211010,3311010,-1,NA,dulaglutide female,empagliflozin female
2211020,3311020,-1,NA,dulaglutide male,empagliflozin male
2211001,3311001,-1,NA,dulaglutide with-obe,empagliflozin with-obe
2221000,3321000,-1,NA,dulaglutide main ot2,empagliflozin main ot2
2221100,3321100,-1,NA,dulaglutide ot2 younger-age,empagliflozin ot2 younger-age
2221300,3321300,-1,NA,dulaglutide ot2 older-age,empagliflozin ot2 older-age
2221010,3321010,-1,NA,dulaglutide ot2 female,empagliflozin ot2 female
2221020,3321020,-1,NA,dulaglutide ot2 male,empagliflozin ot2 male
2221001,3321001,-1,NA,dulaglutide ot2 with-obe,empagliflozin ot2 with-obe
2212000,3312000,-1,NA,dulaglutide main no-met,empagliflozin main no-met
2212100,3312100,-1,NA,dulaglutide no-met younger-age,empagliflozin no-met younger-age
2212300,3312300,-1,NA,dulaglutide no-met older-age,empagliflozin no-met older-age
2212010,3312010,-1,NA,dulaglutide no-met female,empagliflozin no-met female
2212020,3312020,-1,NA,dulaglutide no-met male,empagliflozin no-met male
2212001,3312001,-1,NA,dulaglutide no-met with-obe,empagliflozin no-met with-obe
2222000,3322000,-1,NA,dulaglutide main ot2 no-met,empagliflozin main ot2 no-met
2222100,3322100,-1,NA,dulaglutide ot2 no-met younger-age,empagliflozin ot2 no-met younger-age
2222300,3322300,-1,NA,dulaglutide ot2 no-met older-age,empagliflozin ot2 no-met older-age
2222010,3322010,-1,NA,dulaglutide ot2 no-met female,empagliflozin ot2 no-met female
2222020,3322020,-1,NA,dulaglutide ot2 no-met male,empagliflozin ot2 no-met male
2222001,3322001,-1,NA,dulaglutide ot2 no-met with-obe,empagliflozin ot2 no-met with-obe
2211000,3411000,-1,NA,dulaglutide main,ertugliflozin main
2211100,3411100,-1,NA,dulaglutide younger-age,ertugliflozin younger-age
2211300,3411300,-1,NA,dulaglutide older-age,ertugliflozin older-age
2211010,3411010,-1,NA,dulaglutide female,ertugliflozin female
2211020,3411020,-1,NA,dulaglutide male,ertugliflozin male
2211001,3411001,-1,NA,dulaglutide with-obe,ertugliflozin with-obe
2221000,3421000,-1,NA,dulaglutide main ot2,ertugliflozin main ot2
2221100,3421100,-1,NA,dulaglutide ot2 younger-age,ertugliflozin ot2 younger-age
2221300,3421300,-1,NA,dulaglutide ot2 older-age,ertugliflozin ot2 older-age
2221010,3421010,-1,NA,dulaglutide ot2 female,ertugliflozin ot2 female
2221020,3421020,-1,NA,dulaglutide ot2 male,ertugliflozin ot2 male
2221001,3421001,-1,NA,dulaglutide ot2 with-obe,ertugliflozin ot2 with-obe
2212000,3412000,-1,NA,dulaglutide main no-met,ertugliflozin main no-met
2212100,3412100,-1,NA,dulaglutide no-met younger-age,ertugliflozin no-met younger-age
2212300,3412300,-1,NA,dulaglutide no-met older-age,ertugliflozin no-met older-age
2212010,3412010,-1,NA,dulaglutide no-met female,ertugliflozin no-met female
2212020,3412020,-1,NA,dulaglutide no-met male,ertugliflozin no-met male
2212001,3412001,-1,NA,dulaglutide no-met with-obe,ertugliflozin no-met with-obe
2222000,3422000,-1,NA,dulaglutide main ot2 no-met,ertugliflozin main ot2 no-met
2222100,3422100,-1,NA,dulaglutide ot2 no-met younger-age,ertugliflozin ot2 no-met younger-age
2222300,3422300,-1,NA,dulaglutide ot2 no-met older-age,ertugliflozin ot2 no-met older-age
2222010,3422010,-1,NA,dulaglutide ot2 no-met female,ertugliflozin ot2 no-met female
2222020,3422020,-1,NA,dulaglutide ot2 no-met male,ertugliflozin ot2 no-met male
2222001,3422001,-1,NA,dulaglutide ot2 no-met with-obe,ertugliflozin ot2 no-met with-obe
2211000,4111000,-1,NA,dulaglutide main,chlorpropamide main
2211100,4111100,-1,NA,dulaglutide younger-age,chlorpropamide younger-age
2211300,4111300,-1,NA,dulaglutide older-age,chlorpropamide older-age
2211010,4111010,-1,NA,dulaglutide female,chlorpropamide female
2211020,4111020,-1,NA,dulaglutide male,chlorpropamide male
2211001,4111001,-1,NA,dulaglutide with-obe,chlorpropamide with-obe
2221000,4121000,-1,NA,dulaglutide main ot2,chlorpropamide main ot2
2221100,4121100,-1,NA,dulaglutide ot2 younger-age,chlorpropamide ot2 younger-age
2221300,4121300,-1,NA,dulaglutide ot2 older-age,chlorpropamide ot2 older-age
2221010,4121010,-1,NA,dulaglutide ot2 female,chlorpropamide ot2 female
2221020,4121020,-1,NA,dulaglutide ot2 male,chlorpropamide ot2 male
2221001,4121001,-1,NA,dulaglutide ot2 with-obe,chlorpropamide ot2 with-obe
2212000,4112000,-1,NA,dulaglutide main no-met,chlorpropamide main no-met
2212100,4112100,-1,NA,dulaglutide no-met younger-age,chlorpropamide no-met younger-age
2212300,4112300,-1,NA,dulaglutide no-met older-age,chlorpropamide no-met older-age
2212010,4112010,-1,NA,dulaglutide no-met female,chlorpropamide no-met female
2212020,4112020,-1,NA,dulaglutide no-met male,chlorpropamide no-met male
2212001,4112001,-1,NA,dulaglutide no-met with-obe,chlorpropamide no-met with-obe
2222000,4122000,-1,NA,dulaglutide main ot2 no-met,chlorpropamide main ot2 no-met
2222100,4122100,-1,NA,dulaglutide ot2 no-met younger-age,chlorpropamide ot2 no-met younger-age
2222300,4122300,-1,NA,dulaglutide ot2 no-met older-age,chlorpropamide ot2 no-met older-age
2222010,4122010,-1,NA,dulaglutide ot2 no-met female,chlorpropamide ot2 no-met female
2222020,4122020,-1,NA,dulaglutide ot2 no-met male,chlorpropamide ot2 no-met male
2222001,4122001,-1,NA,dulaglutide ot2 no-met with-obe,chlorpropamide ot2 no-met with-obe
2211000,4211000,-1,NA,dulaglutide main,glimepiride main
2211100,4211100,-1,NA,dulaglutide younger-age,glimepiride younger-age
2211300,4211300,-1,NA,dulaglutide older-age,glimepiride older-age
2211010,4211010,-1,NA,dulaglutide female,glimepiride female
2211020,4211020,-1,NA,dulaglutide male,glimepiride male
2211001,4211001,-1,NA,dulaglutide with-obe,glimepiride with-obe
2221000,4221000,-1,NA,dulaglutide main ot2,glimepiride main ot2
2221100,4221100,-1,NA,dulaglutide ot2 younger-age,glimepiride ot2 younger-age
2221300,4221300,-1,NA,dulaglutide ot2 older-age,glimepiride ot2 older-age
2221010,4221010,-1,NA,dulaglutide ot2 female,glimepiride ot2 female
2221020,4221020,-1,NA,dulaglutide ot2 male,glimepiride ot2 male
2221001,4221001,-1,NA,dulaglutide ot2 with-obe,glimepiride ot2 with-obe
2212000,4212000,-1,NA,dulaglutide main no-met,glimepiride main no-met
2212100,4212100,-1,NA,dulaglutide no-met younger-age,glimepiride no-met younger-age
2212300,4212300,-1,NA,dulaglutide no-met older-age,glimepiride no-met older-age
2212010,4212010,-1,NA,dulaglutide no-met female,glimepiride no-met female
2212020,4212020,-1,NA,dulaglutide no-met male,glimepiride no-met male
2212001,4212001,-1,NA,dulaglutide no-met with-obe,glimepiride no-met with-obe
2222000,4222000,-1,NA,dulaglutide main ot2 no-met,glimepiride main ot2 no-met
2222100,4222100,-1,NA,dulaglutide ot2 no-met younger-age,glimepiride ot2 no-met younger-age
2222300,4222300,-1,NA,dulaglutide ot2 no-met older-age,glimepiride ot2 no-met older-age
2222010,4222010,-1,NA,dulaglutide ot2 no-met female,glimepiride ot2 no-met female
2222020,4222020,-1,NA,dulaglutide ot2 no-met male,glimepiride ot2 no-met male
2222001,4222001,-1,NA,dulaglutide ot2 no-met with-obe,glimepiride ot2 no-met with-obe
2211000,4311000,-1,NA,dulaglutide main,glipizide main
2211100,4311100,-1,NA,dulaglutide younger-age,glipizide younger-age
2211300,4311300,-1,NA,dulaglutide older-age,glipizide older-age
2211010,4311010,-1,NA,dulaglutide female,glipizide female
2211020,4311020,-1,NA,dulaglutide male,glipizide male
2211001,4311001,-1,NA,dulaglutide with-obe,glipizide with-obe
2221000,4321000,-1,NA,dulaglutide main ot2,glipizide main ot2
2221100,4321100,-1,NA,dulaglutide ot2 younger-age,glipizide ot2 younger-age
2221300,4321300,-1,NA,dulaglutide ot2 older-age,glipizide ot2 older-age
2221010,4321010,-1,NA,dulaglutide ot2 female,glipizide ot2 female
2221020,4321020,-1,NA,dulaglutide ot2 male,glipizide ot2 male
2221001,4321001,-1,NA,dulaglutide ot2 with-obe,glipizide ot2 with-obe
2212000,4312000,-1,NA,dulaglutide main no-met,glipizide main no-met
2212100,4312100,-1,NA,dulaglutide no-met younger-age,glipizide no-met younger-age
2212300,4312300,-1,NA,dulaglutide no-met older-age,glipizide no-met older-age
2212010,4312010,-1,NA,dulaglutide no-met female,glipizide no-met female
2212020,4312020,-1,NA,dulaglutide no-met male,glipizide no-met male
2212001,4312001,-1,NA,dulaglutide no-met with-obe,glipizide no-met with-obe
2222000,4322000,-1,NA,dulaglutide main ot2 no-met,glipizide main ot2 no-met
2222100,4322100,-1,NA,dulaglutide ot2 no-met younger-age,glipizide ot2 no-met younger-age
2222300,4322300,-1,NA,dulaglutide ot2 no-met older-age,glipizide ot2 no-met older-age
2222010,4322010,-1,NA,dulaglutide ot2 no-met female,glipizide ot2 no-met female
2222020,4322020,-1,NA,dulaglutide ot2 no-met male,glipizide ot2 no-met male
2222001,4322001,-1,NA,dulaglutide ot2 no-met with-obe,glipizide ot2 no-met with-obe
2211000,4411000,-1,NA,dulaglutide main,gliquidone main
2211100,4411100,-1,NA,dulaglutide younger-age,gliquidone younger-age
2211300,4411300,-1,NA,dulaglutide older-age,gliquidone older-age
2211010,4411010,-1,NA,dulaglutide female,gliquidone female
2211020,4411020,-1,NA,dulaglutide male,gliquidone male
2211001,4411001,-1,NA,dulaglutide with-obe,gliquidone with-obe
2221000,4421000,-1,NA,dulaglutide main ot2,gliquidone main ot2
2221100,4421100,-1,NA,dulaglutide ot2 younger-age,gliquidone ot2 younger-age
2221300,4421300,-1,NA,dulaglutide ot2 older-age,gliquidone ot2 older-age
2221010,4421010,-1,NA,dulaglutide ot2 female,gliquidone ot2 female
2221020,4421020,-1,NA,dulaglutide ot2 male,gliquidone ot2 male
2221001,4421001,-1,NA,dulaglutide ot2 with-obe,gliquidone ot2 with-obe
2212000,4412000,-1,NA,dulaglutide main no-met,gliquidone main no-met
2212100,4412100,-1,NA,dulaglutide no-met younger-age,gliquidone no-met younger-age
2212300,4412300,-1,NA,dulaglutide no-met older-age,gliquidone no-met older-age
2212010,4412010,-1,NA,dulaglutide no-met female,gliquidone no-met female
2212020,4412020,-1,NA,dulaglutide no-met male,gliquidone no-met male
2212001,4412001,-1,NA,dulaglutide no-met with-obe,gliquidone no-met with-obe
2222000,4422000,-1,NA,dulaglutide main ot2 no-met,gliquidone main ot2 no-met
2222100,4422100,-1,NA,dulaglutide ot2 no-met younger-age,gliquidone ot2 no-met younger-age
2222300,4422300,-1,NA,dulaglutide ot2 no-met older-age,gliquidone ot2 no-met older-age
2222010,4422010,-1,NA,dulaglutide ot2 no-met female,gliquidone ot2 no-met female
2222020,4422020,-1,NA,dulaglutide ot2 no-met male,gliquidone ot2 no-met male
2222001,4422001,-1,NA,dulaglutide ot2 no-met with-obe,gliquidone ot2 no-met with-obe
2211000,4511000,-1,NA,dulaglutide main,glyburide main
2211100,4511100,-1,NA,dulaglutide younger-age,glyburide younger-age
2211300,4511300,-1,NA,dulaglutide older-age,glyburide older-age
2211010,4511010,-1,NA,dulaglutide female,glyburide female
2211020,4511020,-1,NA,dulaglutide male,glyburide male
2211001,4511001,-1,NA,dulaglutide with-obe,glyburide with-obe
2221000,4521000,-1,NA,dulaglutide main ot2,glyburide main ot2
2221100,4521100,-1,NA,dulaglutide ot2 younger-age,glyburide ot2 younger-age
2221300,4521300,-1,NA,dulaglutide ot2 older-age,glyburide ot2 older-age
2221010,4521010,-1,NA,dulaglutide ot2 female,glyburide ot2 female
2221020,4521020,-1,NA,dulaglutide ot2 male,glyburide ot2 male
2221001,4521001,-1,NA,dulaglutide ot2 with-obe,glyburide ot2 with-obe
2212000,4512000,-1,NA,dulaglutide main no-met,glyburide main no-met
2212100,4512100,-1,NA,dulaglutide no-met younger-age,glyburide no-met younger-age
2212300,4512300,-1,NA,dulaglutide no-met older-age,glyburide no-met older-age
2212010,4512010,-1,NA,dulaglutide no-met female,glyburide no-met female
2212020,4512020,-1,NA,dulaglutide no-met male,glyburide no-met male
2212001,4512001,-1,NA,dulaglutide no-met with-obe,glyburide no-met with-obe
2222000,4522000,-1,NA,dulaglutide main ot2 no-met,glyburide main ot2 no-met
2222100,4522100,-1,NA,dulaglutide ot2 no-met younger-age,glyburide ot2 no-met younger-age
2222300,4522300,-1,NA,dulaglutide ot2 no-met older-age,glyburide ot2 no-met older-age
2222010,4522010,-1,NA,dulaglutide ot2 no-met female,glyburide ot2 no-met female
2222020,4522020,-1,NA,dulaglutide ot2 no-met male,glyburide ot2 no-met male
2222001,4522001,-1,NA,dulaglutide ot2 no-met with-obe,glyburide ot2 no-met with-obe
2211000,4611000,-1,NA,dulaglutide main,tolazamide main
2211100,4611100,-1,NA,dulaglutide younger-age,tolazamide younger-age
2211300,4611300,-1,NA,dulaglutide older-age,tolazamide older-age
2211010,4611010,-1,NA,dulaglutide female,tolazamide female
2211020,4611020,-1,NA,dulaglutide male,tolazamide male
2211001,4611001,-1,NA,dulaglutide with-obe,tolazamide with-obe
2221000,4621000,-1,NA,dulaglutide main ot2,tolazamide main ot2
2221100,4621100,-1,NA,dulaglutide ot2 younger-age,tolazamide ot2 younger-age
2221300,4621300,-1,NA,dulaglutide ot2 older-age,tolazamide ot2 older-age
2221010,4621010,-1,NA,dulaglutide ot2 female,tolazamide ot2 female
2221020,4621020,-1,NA,dulaglutide ot2 male,tolazamide ot2 male
2221001,4621001,-1,NA,dulaglutide ot2 with-obe,tolazamide ot2 with-obe
2212000,4612000,-1,NA,dulaglutide main no-met,tolazamide main no-met
2212100,4612100,-1,NA,dulaglutide no-met younger-age,tolazamide no-met younger-age
2212300,4612300,-1,NA,dulaglutide no-met older-age,tolazamide no-met older-age
2212010,4612010,-1,NA,dulaglutide no-met female,tolazamide no-met female
2212020,4612020,-1,NA,dulaglutide no-met male,tolazamide no-met male
2212001,4612001,-1,NA,dulaglutide no-met with-obe,tolazamide no-met with-obe
2222000,4622000,-1,NA,dulaglutide main ot2 no-met,tolazamide main ot2 no-met
2222100,4622100,-1,NA,dulaglutide ot2 no-met younger-age,tolazamide ot2 no-met younger-age
2222300,4622300,-1,NA,dulaglutide ot2 no-met older-age,tolazamide ot2 no-met older-age
2222010,4622010,-1,NA,dulaglutide ot2 no-met female,tolazamide ot2 no-met female
2222020,4622020,-1,NA,dulaglutide ot2 no-met male,tolazamide ot2 no-met male
2222001,4622001,-1,NA,dulaglutide ot2 no-met with-obe,tolazamide ot2 no-met with-obe
2211000,4711000,-1,NA,dulaglutide main,tolbutamide main
2211100,4711100,-1,NA,dulaglutide younger-age,tolbutamide younger-age
2211300,4711300,-1,NA,dulaglutide older-age,tolbutamide older-age
2211010,4711010,-1,NA,dulaglutide female,tolbutamide female
2211020,4711020,-1,NA,dulaglutide male,tolbutamide male
2211001,4711001,-1,NA,dulaglutide with-obe,tolbutamide with-obe
2221000,4721000,-1,NA,dulaglutide main ot2,tolbutamide main ot2
2221100,4721100,-1,NA,dulaglutide ot2 younger-age,tolbutamide ot2 younger-age
2221300,4721300,-1,NA,dulaglutide ot2 older-age,tolbutamide ot2 older-age
2221010,4721010,-1,NA,dulaglutide ot2 female,tolbutamide ot2 female
2221020,4721020,-1,NA,dulaglutide ot2 male,tolbutamide ot2 male
2221001,4721001,-1,NA,dulaglutide ot2 with-obe,tolbutamide ot2 with-obe
2212000,4712000,-1,NA,dulaglutide main no-met,tolbutamide main no-met
2212100,4712100,-1,NA,dulaglutide no-met younger-age,tolbutamide no-met younger-age
2212300,4712300,-1,NA,dulaglutide no-met older-age,tolbutamide no-met older-age
2212010,4712010,-1,NA,dulaglutide no-met female,tolbutamide no-met female
2212020,4712020,-1,NA,dulaglutide no-met male,tolbutamide no-met male
2212001,4712001,-1,NA,dulaglutide no-met with-obe,tolbutamide no-met with-obe
2222000,4722000,-1,NA,dulaglutide main ot2 no-met,tolbutamide main ot2 no-met
2222100,4722100,-1,NA,dulaglutide ot2 no-met younger-age,tolbutamide ot2 no-met younger-age
2222300,4722300,-1,NA,dulaglutide ot2 no-met older-age,tolbutamide ot2 no-met older-age
2222010,4722010,-1,NA,dulaglutide ot2 no-met female,tolbutamide ot2 no-met female
2222020,4722020,-1,NA,dulaglutide ot2 no-met male,tolbutamide ot2 no-met male
2222001,4722001,-1,NA,dulaglutide ot2 no-met with-obe,tolbutamide ot2 no-met with-obe
2311000,2411000,-1,NA,exenatide main,liraglutide main
2311100,2411100,-1,NA,exenatide younger-age,liraglutide younger-age
2311300,2411300,-1,NA,exenatide older-age,liraglutide older-age
2311010,2411010,-1,NA,exenatide female,liraglutide female
2311020,2411020,-1,NA,exenatide male,liraglutide male
2311001,2411001,-1,NA,exenatide with-obe,liraglutide with-obe
2321000,2421000,-1,NA,exenatide main ot2,liraglutide main ot2
2321100,2421100,-1,NA,exenatide ot2 younger-age,liraglutide ot2 younger-age
2321300,2421300,-1,NA,exenatide ot2 older-age,liraglutide ot2 older-age
2321010,2421010,-1,NA,exenatide ot2 female,liraglutide ot2 female
2321020,2421020,-1,NA,exenatide ot2 male,liraglutide ot2 male
2321001,2421001,-1,NA,exenatide ot2 with-obe,liraglutide ot2 with-obe
2312000,2412000,-1,NA,exenatide main no-met,liraglutide main no-met
2312100,2412100,-1,NA,exenatide no-met younger-age,liraglutide no-met younger-age
2312300,2412300,-1,NA,exenatide no-met older-age,liraglutide no-met older-age
2312010,2412010,-1,NA,exenatide no-met female,liraglutide no-met female
2312020,2412020,-1,NA,exenatide no-met male,liraglutide no-met male
2312001,2412001,-1,NA,exenatide no-met with-obe,liraglutide no-met with-obe
2322000,2422000,-1,NA,exenatide main ot2 no-met,liraglutide main ot2 no-met
2322100,2422100,-1,NA,exenatide ot2 no-met younger-age,liraglutide ot2 no-met younger-age
2322300,2422300,-1,NA,exenatide ot2 no-met older-age,liraglutide ot2 no-met older-age
